property crimes,0.19718737876410497,0.0388828623438586,0.19524481206709318,0.038120536639114536,430.13766165735797,6.547316051031611,20.78865782757991,0.14070129013220015,8.611368732144012,8.523155444824742
misc crimes,0.03512432656059284,0.0012337183163351677,0.03806952269547348,0.0014492885582611703,306.62404083798725,0.7048468771162686,17.40393266429551,0.02173136793916612,1.504725575542486,1.6310737619483988
violent crimes,0.12719863939900697,0.016179493864958608,0.12889437376401677,0.016613759588018057,248.32183148893662,2.9138586498237817,15.721008498717403,0.08475784309066837,5.490422467543936,5.564845735396934
all crimes,0.14075093561551819,0.019810825876643744,0.1405880708424809,0.01976500566321043,984.8370561394793,10.172555154263273,31.32461333647545,0.15092988319970413,6.086639388461645,6.079454363029721
