20031124	,-2.3887755102040815
20031125	,-0.8394736842105261
20031126	,3.3162162162162145
20031127	,5.43394495412844
20031128	,0.3442105263157895
20031129	,-1.460919540229885
20031130	,6.01025641025641
20031201	,3.6092105263157896
20031202	,-1.1644736842105265
20031203	,1.251898734177215
20031204	,2.2074999999999987
20031205	,3.1555555555555563
20031206	,1.2843373493975903
20031207	,1.3363636363636364
20031208	,3.593421052631577
20031209	,5.011214953271027
20031210	,6.66271186440678
20031211	,-3.475862068965517
20031212	,-8.91184210526316
20031213	,-6.031645569620252
20031214	,-2.109183673469388
20031215	,-1.6693181818181826
20031216	,2.2790123456790115
20031217	,-2.995698924731183
20031218	,-4.040259740259739
20031219	,-2.685714285714286
20031220	,-6.22948717948718
20031221	,1.162666666666667
20031222	,4.990666666666667
20031223	,1.5597560975609754
20031224	,-4.2621052631578955
20031225	,-4.42463768115942
20031226	,-0.7953124999999996
20031227	,3.2907894736842107
20031228	,7.69390243902439
20031229	,5.4950617283950605
20031230	,-0.33170731707317075
20031231	,4.0881578947368435
20040101	,0.42435897435897457
20040102	,5.956862745098039
20040103	,7.333734939759037
20040104	,-0.5188118811881188
20040105	,-3.791964285714286
20040106	,-15.476623376623378
20040107	,-11.538157894736832
20040108	,-4.253164556962026
20040109	,-3.9760416666666667
20040110	,-6.973786407766991
20040111	,-1.311111111111111
20040112	,1.7247058823529404
20040113	,-0.6632911392405063
20040114	,-1.7342105263157892
20040115	,-7.186419753086419
20040116	,-3.648888888888886
20040117	,-1.5194690265486732
20040118	,-6.0962499999999995
20040119	,-12.910666666666668
20040120	,-10.425000000000006
20040121	,-5.808750000000002
20040122	,-8.942857142857143
20040123	,-9.866666666666667
20040124	,-7.337272727272729
20040125	,-8.299999999999999
20040126	,-5.843801652892561
20040127	,-5.6707692307692295
20040128	,-12.615584415584415
20040129	,-15.805263157894737
20040130	,-18.910526315789475
20040131	,-16.646052631578947
20040201	,-7.820270270270273
20040202	,-2.328571428571429
20040203	,-1.6503875968992245
20040204	,-10.09090909090909
20040205	,-4.104597701149427
20040206	,-1.9203539823008846
20040207	,-2.971311475409837
20040208	,-7.102597402597402
20040209	,-2.5976744186046505
20040210	,-3.322916666666666
20040211	,-5.776315789473684
20040212	,-5.043529411764705
20040213	,-6.545569620253163
20040214	,-3.0740259740259748
20040215	,-6.729885057471263
20040216	,-8.759756097560976
20040217	,-4.146052631578947
20040218	,-3.526315789473684
20040219	,2.824358974358974
20040220	,4.460204081632653
20040221	,0.9588785046728971
20040222	,0.47125000000000006
20040223	,4.382716049382715
20040224	,1.8563829787234045
20040225	,0.35119047619047616
20040226	,0.3413333333333334
20040227	,0.9844155844155842
20040228	,3.4792207792207797
20040229	,7.851315789473685
20040301	,9.685416666666667
20040302	,7.426666666666665
20040303	,4.6670731707317055
20040304	,4.935922330097086
20040305	,9.01574074074074
20040306	,3.9439560439560437
20040307	,4.644318181818182
20040308	,1.4999999999999998
20040309	,1.0345238095238096
20040310	,1.5513157894736842
20040311	,1.6776470588235297
20040312	,-5.834210526315789
20040313	,-0.8197368421052635
20040314	,4.138947368421053
20040315	,0.6550000000000001
20040316	,-0.36489361702127654
20040317	,-0.30629921259842535
20040318	,0.5419642857142857
20040319	,1.4629310344827586
20040320	,10.834567901234568
20040321	,-0.27402597402597406
20040322	,-2.4631578947368418
20040323	,5.486666666666669
20040324	,9.498795180722892
20040325	,14.651648351648351
20040326	,16.355045871559636
20040327	,7.973394495412844
20040328	,14.404000000000002
20040329	,10.772727272727272
20040330	,8.392207792207794
20040331	,3.9397727272727265
20040401	,4.102439024390243
20040402	,5.430666666666667
20040403	,6.6480000000000015
20040404	,3.776712328767123
20040405	,2.525675675675676
20040406	,10.784
20040407	,11.135135135135137
20040408	,9.18125
20040409	,6.565822784810126
20040410	,6.562666666666665
20040411	,2.506976744186047
20040412	,2.021052631578947
20040413	,2.7826666666666666
20040414	,6.945454545454545
20040415	,15.314285714285711
20040416	,20.115189873417727
20040417	,17.43977272727273
20040418	,18.882278481012655
20040419	,20.838554216867472
20040420	,9.605617977528093
20040421	,14.50948275862069
20040422	,8.608641975308645
20040423	,9.026250000000001
20040424	,8.244303797468353
20040425	,11.352884615384616
20040426	,10.337804878048784
20040427	,6.425316455696202
20040428	,15.311250000000001
20040429	,21.204938271604938
20040430	,10.827659574468088
20040501	,7.103125000000001
20040502	,6.818987341772151
20040503	,4.902499999999999
20040504	,11.285714285714283
20040505	,12.2075
20040506	,18.416249999999998
20040507	,11.63975903614458
20040508	,13.757317073170729
20040509	,17.114851485148517
20040510	,20.813999999999997
20040511	,16.629702970297032
20040512	,22.904255319148938
20040513	,20.295689655172417
20040514	,14.256799999999997
20040515	,9.663157894736845
20040516	,10.705000000000002
20040517	,19.147777777777783
20040518	,15.51683168316832
20040519	,13.373033707865167
20040520	,22.310989010989008
20040521	,16.697297297297297
20040522	,16.525
20040523	,17.315454545454546
20040524	,15.558
20040525	,12.871568627450976
20040526	,14.503750000000002
20040527	,16.65888888888888
20040528	,12.408695652173913
20040529	,11.76829268292683
20040530	,16.689719626168227
20040531	,16.912676056338032
20040601	,17.63333333333334
20040602	,15.821348314606743
20040603	,14.796202531645568
20040604	,14.48
20040605	,15.932142857142853
20040606	,21.516250000000003
20040607	,24.040740740740738
20040608	,27.522222222222226
20040609	,26.170731707317074
20040610	,16.67833333333333
20040611	,19.041228070175436
20040612	,19.164912280701756
20040613	,21.38842105263158
20040614	,23.21162790697674
20040615	,22.323076923076922
20040616	,21.253086419753085
20040617	,22.260869565217384
20040618	,20.01627906976744
20040619	,16.363750000000003
20040620	,16.0
20040621	,17.080208333333335
20040622	,18.04642857142857
20040623	,19.517333333333344
20040624	,16.081720430107527
20040625	,15.947945205479446
20040626	,18.02820512820513
20040627	,19.136249999999997
20040628	,18.847252747252746
20040629	,20.158227848101266
20040630	,22.640000000000004
20040701	,23.2425
20040702	,22.88461538461538
20040703	,22.206999999999997
20040704	,22.6155737704918
20040705	,20.375531914893617
20040706	,20.465486725663713
20040707	,19.10989010989011
20040708	,17.662499999999994
20040709	,18.766666666666666
20040710	,20.511881188118807
20040711	,21.30909090909091
20040712	,24.763855421686742
20040713	,23.947
20040714	,23.63466666666667
20040715	,22.369999999999997
20040716	,23.440506329113926
20040717	,20.565591397849463
20040718	,20.838271604938274
20040719	,22.053164556962027
20040720	,25.536249999999995
20040721	,25.874444444444453
20040722	,25.733333333333334
20040723	,20.398734177215193
20040724	,18.063291139240505
20040725	,19.60750000000001
20040726	,18.581481481481482
20040727	,20.205063291139247
20040728	,21.522500000000004
20040729	,22.776249999999997
20040730	,21.16219512195122
20040731	,21.32584269662921
20040801	,23.683749999999996
20040802	,25.885
20040803	,25.270000000000003
20040804	,21.059322033898304
20040805	,19.336708860759497
20040806	,17.98860759493671
20040807	,19.6025
20040808	,20.98536585365853
20040809	,23.06250000000001
20040810	,18.92941176470588
20040811	,14.930588235294117
20040812	,13.419318181818177
20040813	,16.05375
20040814	,16.501250000000002
20040815	,16.705000000000002
20040816	,18.335
20040817	,21.217241379310344
20040818	,19.974999999999998
20040819	,19.073417721518986
20040820	,17.52875
20040821	,17.757499999999997
20040822	,18.775
20040823	,22.112048192771088
20040824	,21.216666666666665
20040825	,21.733663366336636
20040826	,23.416666666666668
20040827	,25.382954545454552
20040828	,20.375757575757575
20040829	,15.993939393939398
20040830	,16.47142857142858
20040831	,18.743750000000002
20040901	,19.838636363636354
20040902	,22.203529411764702
20040903	,22.44831460674157
20040904	,22.20344827586207
20040905	,23.753932584269663
20040906	,24.13333333333333
20040907	,18.23246753246753
20040908	,18.18441558441559
20040909	,17.29479166666667
20040910	,17.89390243902439
20040911	,21.533749999999994
20040912	,22.078750000000007
20040913	,22.293975903614456
20040914	,24.388749999999995
20040915	,24.35952380952381
20040916	,19.77403846153846
20040917	,17.266233766233764
20040918	,17.686301369863013
20040919	,19.34875
20040920	,19.153246753246755
20040921	,19.861842105263158
20040922	,19.96835443037975
20040923	,20.66025641025641
20040924	,21.910126582278476
20040925	,17.061250000000005
20040926	,14.21868131868132
20040927	,15.45875
20040928	,15.379545454545456
20040929	,13.155696202531642
20040930	,12.190243902439024
20041001	,15.902469135802468
20041002	,10.682653061224485
20041003	,10.393749999999997
20041004	,12.082278481012656
20041005	,7.363749999999998
20041006	,13.91875
20041007	,16.288461538461533
20041008	,17.58653846153846
20041009	,13.930487804878048
20041010	,11.61875
20041011	,10.786419753086422
20041012	,11.760000000000002
20041013	,13.608749999999997
20041014	,11.643678160919542
20041015	,8.785294117647059
20041016	,6.659036144578314
20041017	,5.102469135802471
20041018	,8.026829268292683
20041019	,10.018947368421054
20041020	,10.73818181818182
20041021	,11.755813953488378
20041022	,11.805208333333333
20041023	,16.40754716981132
20041024	,13.721590909090908
20041025	,12.265168539325842
20041026	,13.428048780487805
20041027	,13.161904761904761
20041028	,12.213043478260868
20041029	,18.61652173913044
20041030	,16.789534883720933
20041031	,9.716
20041101	,9.066292134831457
20041102	,8.546315789473676
20041103	,8.431764705882355
20041104	,8.23277310924369
20041105	,6.818987341772153
20041106	,10.356626506024096
20041107	,11.80125
20041108	,4.2075000000000005
20041109	,6.567500000000001
20041110	,10.706249999999994
20041111	,8.157608695652174
20041112	,3.7426829268292696
20041113	,3.426582278481012
20041114	,2.9212500000000015
20041115	,4.83875
20041116	,9.814814814814815
20041117	,13.609803921568625
20041118	,14.947619047619037
20041119	,10.76197183098592
20041120	,10.788652482269509
20041121	,5.271111111111112
20041122	,4.657500000000001
20041123	,8.338095238095239
20041124	,3.2983870967741935
20041125	,-1.0027777777777775
20041126	,0.9562499999999998
20041127	,6.9411764705882355
20041128	,3.1054347826086963
20041129	,2.04368932038835
20041130	,2.613207547169812
20041201	,-0.5230769230769231
20041202	,-0.9162500000000005
20041203	,-0.55
20041204	,2.751249999999999
20041205	,3.36875
20041206	,6.096428571428572
20041207	,8.68503401360544
20041208	,4.320212765957449
20041209	,6.153658536585367
20041210	,6.816030534351146
20041211	,2.441747572815534
20041212	,1.897938144329896
20041213	,-2.020731707317073
20041214	,-6.2797752808988765
20041215	,-3.734177215189873
20041216	,1.9822784810126581
20041217	,-2.3172839506172838
20041218	,0.21237113402061852
20041219	,-8.606796116504855
20041220	,-9.386904761904763
20041221	,-2.644943820224719
20041222	,-10.947619047619051
20041223	,-11.48470588235294
20041224	,-15.084999999999999
20041225	,-10.64
20041226	,-7.2920792079207954
20041227	,-6.2325
20041228	,-1.4175
20041229	,1.0384615384615385
20041230	,2.657692307692307
20041231	,11.780434782608696
20050101	,0.1452631578947369
20050102	,5.613740458015268
20050103	,1.3630630630630622
20050104	,0.272115384615385
20050105	,-1.8384615384615395
20050106	,-3.3433734939759043
20050107	,-7.949494949494946
20050108	,-3.4258928571428577
20050109	,-1.8375000000000008
20050110	,0.10097087378640796
20050111	,0.9695652173913045
20050112	,4.975657894736842
20050113	,3.4126984126984152
20050114	,-10.850000000000001
20050115	,-11.706172839506168
20050116	,-12.92804878048781
20050117	,-14.023170731707316
20050118	,-13.197674418604645
20050119	,-3.3321167883211675
20050120	,-3.7635294117647056
20050121	,-5.104395604395603
20050122	,-7.226576576576572
20050123	,-9.694680851063827
20050124	,-4.292682926829269
20050125	,-0.5831578947368423
20050126	,-1.2046728971962612
20050127	,-7.453846153846153
20050128	,-8.591463414634147
20050129	,-2.864634146341465
20050130	,0.049999999999999996
20050131	,-1.6130434782608696
20050201	,-0.9788235294117651
20050202	,-1.997402597402598
20050203	,-1.8515463917525776
20050204	,1.3893617021276599
20050205	,5.52261904761905
20050206	,5.977500000000005
20050207	,5.311538461538462
20050208	,-0.6978494623655918
20050209	,-3.2577319587628866
20050210	,-3.7839080459770096
20050211	,-2.3222222222222224
20050212	,3.3378048780487806
20050213	,2.7722222222222235
20050214	,4.640983606557375
20050215	,3.536800000000001
20050216	,-0.6022471910112356
20050217	,-4.6722222222222225
20050218	,-7.596385542168673
20050219	,-2.1792682926829268
20050220	,0.6588235294117649
20050221	,1.5990196078431376
20050222	,-0.06617647058823513
20050223	,-2.636585365853658
20050224	,-0.9153846153846154
20050225	,0.4474226804123713
20050226	,-1.2104761904761905
20050227	,-0.7695121951219511
20050228	,0.5065693430656938
20050301	,-3.8051282051282054
20050302	,-6.513414634146339
20050303	,-4.815
20050304	,-0.5530120481927712
20050305	,2.483333333333334
20050306	,6.675609756097565
20050307	,7.842696629213481
20050308	,-3.8144578313253
20050309	,-3.6573170731707316
20050310	,-2.6985294117647065
20050311	,-0.7362068965517241
20050312	,-2.3567796610169474
20050313	,-4.980487804878049
20050314	,-1.6309523809523803
20050315	,-0.6914634146341464
20050316	,1.9036585365853669
20050317	,-0.0683453237410074
20050318	,1.4689320388349505
20050319	,4.85047619047619
20050320	,1.3788888888888895
20050321	,0.40219780219780216
20050322	,1.4473684210526307
20050323	,1.984677419354839
20050324	,1.4939655172413804
20050325	,2.1333333333333337
20050326	,2.193859649122804
20050327	,1.7372549019607841
20050328	,5.131521739130435
20050329	,9.81415094339623
20050330	,14.538888888888883
20050331	,10.562686567164178
20050401	,7.54591836734694
20050402	,5.958119658119655
20050403	,6.29626168224299
20050404	,9.264583333333336
20050405	,15.884905660377367
20050406	,18.79893617021277
20050407	,8.408943089430899
20050408	,8.610576923076922
20050409	,9.297169811320755
20050410	,13.06190476190477
20050411	,15.462264150943394
20050412	,8.505309734513274
20050413	,6.642857142857144
20050414	,8.564761904761905
20050415	,8.703773584905665
20050416	,11.639622641509435
20050417	,14.853271028037385
20050418	,14.435238095238097
20050419	,20.130476190476184
20050420	,15.374358974358978
20050421	,7.626016260162601
20050422	,6.215966386554622
20050423	,3.127731092436975
20050424	,4.6151162790697695
20050425	,11.092222222222219
20050426	,10.086111111111116
20050427	,7.577678571428579
20050428	,7.640740740740739
20050429	,6.780000000000002
20050430	,7.929357798165141
20050501	,6.225688073394492
20050502	,4.742982456140353
20050503	,4.600000000000001
20050504	,7.907446808510642
20050505	,11.498058252427183
20050506	,15.84716981132075
20050507	,13.033653846153848
20050508	,14.55377358490566
20050509	,19.73652173913045
20050510	,19.54907407407408
20050511	,12.716279069767443
20050512	,7.1345454545454565
20050513	,11.199253731343285
20050514	,14.071074380165289
20050515	,9.345045045045053
20050516	,9.612380952380958
20050517	,12.259433962264147
20050518	,15.941509433962263
20050519	,14.867096774193548
20050520	,12.124827586206901
20050521	,14.291262135922343
20050522	,19.008490566037736
20050523	,16.925233644859823
20050524	,12.273451327433625
20050525	,12.84056603773584
20050526	,15.797169811320758
20050527	,16.389523809523812
20050528	,13.993636363636359
20050529	,14.665420560747659
20050530	,14.881904761904766
20050531	,14.886666666666663
20050601	,16.973786407766994
20050602	,17.328282828282823
20050603	,16.826950354609924
20050604	,18.70522875816994
20050605	,24.33620689655173
20050606	,24.921839080459762
20050607	,25.31052631578947
20050608	,25.500000000000014
20050609	,24.046728971962608
20050610	,24.79056603773584
20050611	,25.3490909090909
20050612	,24.01759259259258
20050613	,23.812068965517255
20050614	,23.050000000000008
20050615	,18.66899224806202
20050616	,17.1027027027027
20050617	,16.120754716981136
20050618	,15.692727272727277
20050619	,16.016535433070864
20050620	,20.126168224299064
20050621	,23.235185185185173
20050622	,21.497169811320745
20050623	,23.71809523809525
20050624	,29.117307692307683
20050625	,26.44134615384617
20050626	,23.562616822429902
20050627	,26.30826446280993
20050628	,27.514953271028034
20050629	,25.545370370370367
20050630	,26.1575221238938
20050701	,22.050000000000004
20050702	,17.527358490566034
20050703	,20.377777777777776
20050704	,23.793269230769234
20050705	,22.019354838709678
20050706	,20.380392156862747
20050707	,21.04587155963303
20050708	,21.552427184466033
20050709	,21.998245614035085
20050710	,24.381132075471694
20050711	,24.208411214953266
20050712	,23.744247787610618
20050713	,23.861904761904768
20050714	,24.435238095238105
20050715	,23.767924528301887
20050716	,24.966981132075475
20050717	,25.38650793650793
20050718	,28.081818181818168
20050719	,25.054285714285722
20050720	,24.281666666666677
20050721	,25.122608695652172
20050722	,23.64957264957265
20050723	,23.29813084112149
20050724	,29.297142857142838
20050725	,28.023931623931617
20050726	,24.852898550724646
20050727	,19.239999999999995
20050728	,19.398095238095234
20050729	,21.39021739130435
20050730	,21.79629629629629
20050731	,24.884466019417484
20050801	,26.05714285714286
20050802	,26.71037735849057
20050803	,27.824528301886783
20050804	,28.018627450980397
20050805	,23.89714285714285
20050806	,22.317525773195875
20050807	,23.731775700934577
20050808	,25.2622641509434
20050809	,26.733644859813083
20050810	,25.992105263157885
20050811	,22.13008130081301
20050812	,23.754014598540152
20050813	,22.38965517241379
20050814	,20.765094339622628
20050815	,21.08504672897194
20050816	,22.71826923076923
20050817	,21.687500000000007
20050818	,23.448800000000006
20050819	,24.717391304347817
20050820	,24.160135135135135
20050821	,22.78018867924528
20050822	,19.64811320754717
20050823	,18.37291666666668
20050824	,19.87547169811321
20050825	,21.359433962264156
20050826	,21.851666666666663
20050827	,23.366666666666667
20050828	,22.795283018867924
20050829	,21.475229357798167
20050830	,21.36785714285714
20050831	,19.876344086021508
20050901	,21.995121951219513
20050902	,21.676829268292696
20050903	,19.761904761904756
20050904	,19.863414634146345
20050905	,20.9242718446602
20050906	,23.478048780487804
20050907	,24.024096385542173
20050908	,21.390909090909087
20050909	,21.858536585365854
20050910	,24.31931818181818
20050911	,25.94268292682927
20050912	,25.873195876288666
20050913	,26.262962962962963
20050914	,21.386206896551712
20050915	,17.92571428571429
20050916	,17.255357142857154
20050917	,17.264044943820217
20050918	,19.124390243902432
20050919	,21.277235772357724
20050920	,21.24909090909091
20050921	,22.166
20050922	,22.34370860927152
20050923	,17.79915966386554
20050924	,18.6638655462185
20050925	,20.684848484848484
20050926	,18.77086092715232
20050927	,15.110810810810808
20050928	,17.151639344262296
20050929	,11.26218487394958
20050930	,13.152830188679241
20051001	,16.76486486486486
20051002	,19.640799999999984
20051003	,23.355454545454556
20051004	,24.424074074074074
20051005	,24.334905660377363
20051006	,15.193693693693692
20051007	,9.03392857142857
20051008	,9.597368421052638
20051009	,11.429245283018872
20051010	,11.767826086956521
20051011	,13.606666666666662
20051012	,14.46174496644296
20051013	,14.175193798449609
20051014	,16.12105263157895
20051015	,15.821698113207546
20051016	,11.228999999999996
20051017	,12.112844036697243
20051018	,15.257547169811323
20051019	,13.564545454545456
20051020	,10.39528301886793
20051021	,11.312264150943397
20051022	,9.350434782608692
20051023	,5.557462686567163
20051024	,6.786666666666669
20051025	,7.3009009009009
20051026	,6.886792452830183
20051027	,7.330434782608695
20051028	,6.602830188679243
20051029	,8.133018867924529
20051030	,10.838679245283016
20051031	,12.964285714285717
20051101	,9.453773584905669
20051102	,10.134313725490198
20051103	,15.391176470588237
20051104	,15.81444444444445
20051105	,11.408163265306124
20051106	,11.038775510204083
20051107	,9.413461538461542
20051108	,11.660526315789474
20051109	,13.85333333333333
20051110	,4.706603773584905
20051111	,7.173584905660376
20051112	,12.216190476190476
20051113	,11.552777777777772
20051114	,5.242056074766355
20051115	,7.123357664233583
20051116	,1.6786259541984732
20051117	,-6.099099099099096
20051118	,-2.150980392156862
20051119	,4.948571428571427
20051120	,4.5581818181818194
20051121	,4.273043478260869
20051122	,2.060606060606061
20051123	,1.2683453237410067
20051124	,-2.649056603773585
20051125	,-7.08898305084745
20051126	,-0.7495495495495497
20051127	,7.621290322580648
20051128	,11.377987421383649
20051129	,1.930468750000001
20051130	,-3.2747663551401884
20051201	,-2.916216216216217
20051202	,-6.7333333333333325
20051203	,-4.5227642276422815
20051204	,-3.2572289156626497
20051205	,-10.555238095238094
20051206	,-11.251694915254236
20051207	,-13.25428571428572
20051208	,-7.7261538461538475
20051209	,-4.375
20051210	,-5.688235294117647
20051211	,-2.1558823529411764
20051212	,-6.25428571428571
20051213	,-4.229411764705877
20051214	,-1.7094339622641515
20051215	,0.7060810810810806
20051216	,-4.378527607361965
20051217	,-7.736458333333336
20051218	,-10.743396226415092
20051219	,-14.092523364485983
20051220	,-10.396261682242987
20051221	,-9.368468468468475
20051222	,-4.991964285714287
20051223	,3.728301886792456
20051224	,2.9210526315789482
20051225	,1.5706293706293688
20051226	,1.6008474576271192
20051227	,1.8567796610169476
20051228	,2.9034722222222222
20051229	,1.4838709677419344
20051230	,1.0818965517241372
20051231	,1.3188976377952732
20060101	,1.782558139534884
20060102	,5.096521739130437
20060103	,4.043617021276596
20060104	,4.979047619047622
20060105	,1.9339999999999986
20060106	,-0.9693181818181824
20060107	,0.3206185567010307
20060108	,3.026506024096385
20060109	,2.6582417582417595
20060110	,0.5170731707317073
20060111	,3.5989690721649485
20060112	,6.353448275862068
20060113	,4.829670329670332
20060114	,0.5044776119402985
20060115	,0.6245614035087712
20060116	,2.9245614035087706
20060117	,2.7809523809523786
20060118	,-3.1030769230769235
20060119	,4.431578947368418
20060120	,3.620547945205478
20060121	,-0.7880434782608694
20060122	,-2.936842105263161
20060123	,-2.654054054054054
20060124	,0.6499999999999997
20060125	,0.6016949152542371
20060126	,-0.5016666666666667
20060127	,4.0614035087719325
20060128	,6.414925373134328
20060129	,8.477647058823523
20060130	,2.4925925925925916
20060131	,0.6190476190476192
20060201	,2.6433333333333326
20060202	,1.4483333333333335
20060203	,1.894186046511628
20060204	,-0.5269230769230769
20060205	,-2.0338461538461545
20060206	,-1.7637931034482763
20060207	,-2.0137931034482754
20060208	,-2.16144578313253
20060209	,-2.534848484848485
20060210	,-0.6195121951219513
20060211	,-0.28452380952380957
20060212	,-1.5299999999999998
20060213	,-1.9350877192982459
20060214	,0.9655172413793103
20060215	,2.3586206896551727
20060216	,1.3991150442477869
20060217	,-2.8955223880597014
20060218	,-11.082758620689656
20060219	,-7.710344827586204
20060220	,-3.6500000000000004
20060221	,-1.2862068965517246
20060222	,0.6689655172413795
20060223	,0.5844827586206895
20060224	,-0.4465517241379311
20060225	,0.9775862068965516
20060226	,-2.3448275862068964
20060227	,0.1634920634920635
20060228	,-0.503448275862069
20060301	,1.4637931034482763
20060302	,1.5893939393939387
20060303	,-1.2366666666666666
20060304	,-1.3442622950819667
20060305	,-0.7470588235294122
20060306	,0.723076923076923
20060307	,0.42162162162162187
20060308	,6.246031746031743
20060309	,10.701851851851847
20060310	,5.646575342465752
20060311	,11.554838709677412
20060312	,10.859036144578312
20060313	,8.878301886792453
20060314	,0.8650793650793648
20060315	,1.0741379310344827
20060316	,1.7297297297297294
20060317	,1.1799999999999997
20060318	,-0.0517241379310346
20060319	,1.3948275862068966
20060320	,0.905172413793104
20060321	,-0.812857142857143
20060322	,1.005084745762712
20060323	,3.72063492063492
20060324	,1.3050505050505046
20060325	,2.3328124999999993
20060326	,3.2551724137931046
20060327	,3.5209677419354826
20060328	,4.784883720930229
20060329	,6.28615384615385
20060330	,10.473437500000003
20060331	,15.56385542168675
20060401	,7.247126436781608
20060402	,7.338709677419351
20060403	,9.789915966386557
20060404	,7.107317073170733
20060405	,7.546913580246913
20060406	,8.601219512195126
20060407	,8.670085470085471
20060408	,2.3283582089552235
20060409	,4.261666666666666
20060410	,10.554385964912278
20060411	,16.029310344827586
20060412	,19.03666666666667
20060413	,17.85333333333333
20060414	,20.785937499999996
20060415	,16.434482758620685
20060416	,12.13947368421053
20060417	,9.36376811594202
20060418	,10.875862068965516
20060419	,15.673333333333337
20060420	,18.189655172413786
20060421	,16.0051724137931
20060422	,14.929310344827584
20060423	,13.268333333333336
20060424	,12.098275862068965
20060425	,6.916666666666669
20060426	,8.00344827586207
20060427	,12.535593220338981
20060428	,11.206896551724139
20060429	,13.156896551724138
20060430	,13.119047619047612
20060501	,13.267647058823524
20060502	,15.02934782608696
20060503	,16.553448275862074
20060504	,16.18947368421052
20060505	,12.432758620689654
20060506	,10.117241379310341
20060507	,12.5
20060508	,16.179310344827588
20060509	,17.943859649122814
20060510	,18.31833333333333
20060511	,11.70281690140845
20060512	,4.5625
20060513	,7.331313131313135
20060514	,8.421839080459772
20060515	,11.604597701149425
20060516	,12.355714285714285
20060517	,14.34084507042254
20060518	,11.528813559322034
20060519	,11.632203389830511
20060520	,12.903448275862068
20060521	,12.948387096774196
20060522	,9.77586206896552
20060523	,13.582758620689654
20060524	,17.228787878787873
20060525	,19.554320987654318
20060526	,19.706493506493505
20060527	,21.78135593220339
20060528	,27.39999999999999
20060529	,26.176470588235297
20060530	,24.88253968253967
20060531	,21.4137614678899
20060601	,18.493650793650797
20060602	,20.194999999999993
20060603	,18.143333333333334
20060604	,18.22758620689655
20060605	,19.212068965517236
20060606	,20.98793103448276
20060607	,22.04406779661017
20060608	,21.306896551724144
20060609	,17.556140350877197
20060610	,12.31617647058824
20060611	,13.810526315789481
20060612	,15.198245614035088
20060613	,16.323728813559324
20060614	,19.0
20060615	,21.746551724137923
20060616	,26.11551724137931
20060617	,27.1051724137931
20060618	,23.307246376811587
20060619	,23.727118644067787
20060620	,21.013793103448275
20060621	,24.23538461538461
20060622	,23.31212121212121
20060623	,15.175862068965522
20060624	,17.527586206896558
20060625	,19.68524590163935
20060626	,17.517948717948716
20060627	,19.70333333333333
20060628	,19.286764705882348
20060629	,18.749999999999986
20060630	,21.2448275862069
20060701	,24.775862068965516
20060702	,25.932758620689654
20060703	,22.915853658536584
20060704	,23.51129032258065
20060705	,20.015517241379307
20060706	,20.282758620689652
20060707	,20.798275862068966
20060708	,23.063793103448276
20060709	,25.270689655172415
20060710	,20.898717948717966
20060711	,21.178181818181827
20060712	,21.822727272727274
20060713	,22.28932038834951
20060714	,24.007894736842097
20060715	,27.660526315789465
20060716	,28.466250000000013
20060717	,27.905194805194803
20060718	,25.437931034482762
20060719	,24.484931506849314
20060720	,23.510752688172037
20060721	,22.09999999999999
20060722	,20.717187499999998
20060723	,20.73666666666667
20060724	,24.006896551724136
20060725	,26.460344827586223
20060726	,25.503333333333323
20060727	,25.60985915492957
20060728	,25.431147540983595
20060729	,28.050877192982455
20060730	,27.51746031746031
20060731	,29.59473684210526
20060801	,30.641379310344828
20060802	,30.498275862068944
20060803	,23.85913043478261
20060804	,24.31551724137931
20060805	,24.03448275862069
20060806	,23.963793103448275
20060807	,25.493103448275864
20060808	,22.485964912280703
20060809	,23.18620689655173
20060810	,24.341975308641977
20060811	,22.24
20060812	,21.14827586206897
20060813	,21.72931034482758
20060814	,23.662686567164183
20060815	,22.07413793103449
20060816	,22.17413793103449
20060817	,22.25862068965518
20060818	,24.237931034482763
20060819	,23.122950819672138
20060820	,20.969117647058827
20060821	,20.337288135593223
20060822	,22.76896551724137
20060823	,23.61379310344828
20060824	,22.22625
20060825	,22.987931034482763
20060826	,23.959722222222226
20060827	,22.662962962962958
20060828	,20.60493827160495
20060829	,18.358571428571416
20060830	,19.930434782608707
20060831	,19.593650793650788
20060901	,18.787500000000005
20060902	,18.806896551724137
20060903	,19.258730158730167
20060904	,18.294736842105266
20060905	,18.173529411764704
20060906	,20.229310344827592
20060907	,20.970689655172414
20060908	,21.70344827586207
20060909	,19.287301587301588
20060910	,16.66750000000001
20060911	,16.26292134831462
20060912	,18.956666666666667
20060913	,16.89887640449438
20060914	,17.629508196721318
20060915	,17.95846153846154
20060916	,19.929310344827588
20060917	,21.85714285714286
20060918	,18.14109589041097
20060919	,11.084615384615393
20060920	,10.227419354838712
20060921	,12.189655172413786
20060922	,16.690476190476197
20060923	,17.9433962264151
20060924	,14.747761194029843
20060925	,10.833823529411767
20060926	,16.050000000000008
20060927	,16.536206896551718
20060928	,11.238596491228067
20060929	,9.632758620689653
20060930	,13.350769230769234
20061001	,14.388524590163932
20061002	,20.140277777777772
20061003	,18.98811881188119
20061004	,18.421428571428564
20061005	,13.084999999999997
20061006	,11.096202531645565
20061007	,12.27532467532468
20061008	,14.824
20061009	,14.682716049382716
20061010	,12.667857142857148
20061011	,11.11028037383177
20061012	,1.7292929292929295
20061013	,4.2065789473684205
20061014	,6.350000000000003
